case_id,case_name,chain,input_row_sha256,envelope_path,envelope_sha256,counter_authority,historical_snapshot_status,historical_snapshot_source_receipt_sha256,historical_snapshot_identity_receipt_sha256,historical_snapshot_source_provider_family,historical_snapshot_identity_provider_family,historical_snapshot_schema_valid,historical_snapshot_hash_bound,case_artifact_path,case_artifact_sha256
ca2-9d4246988ce873fd7f25,MyCoinMaster,bsc,ed138e49f8308e26558b40f1df3a1ff4c9572961223bb00c2688fcb8e38c3478,cases/ca2-9d4246988ce873fd7f25.json,ca50fc51640da8fa68a041e563b6a61ac2e7f56bcb005998f676d2d0f49574aa,true,HISTORICAL_SNAPSHOT_VERIFIED,6cdd619e1804f230e156b3ad3f390a5c0e36f5c326caceb1a4b8e6b31c0ea4a9,6cdd619e1804f230e156b3ad3f390a5c0e36f5c326caceb1a4b8e6b31c0ea4a9,alchemy,infura,true,true,cases/ca2-9d4246988ce873fd7f25.json,63794b37ab08185656dfe0ddb401c7c4eed76a675dec4620da99f9d8eba218f4
ca2-3626b19eb243950f0171,NFTG,bsc,be2dfcb00c860b62a5616cdbb206f008d33a1c2070eda2eb0a00aacaf1a18665,cases/ca2-3626b19eb243950f0171.json,77e2eeb90946ff2626029ed23d2bffdacf018872b75dc8a5f47797243a0cf01b,true,HISTORICAL_SNAPSHOT_VERIFIED,fc6ead9949deca92e93d63f96a50969e72125a16a4f6e95e05501ac08eb85568,b9da688847470412d207c651e006b158abc96440ce22d7d6f7bf694aa3671323,alchemy,infura,true,true,cases/ca2-3626b19eb243950f0171.json,9a8b4d9e249456590eb16e8b5ee83e1afde2c3f3e05b9bc22eed27ac18aa03ee
ca2-b5392852b27dc3299291,NGP,bsc,37eb871fd8f5584df9687486b5875e8670e20b3cb6f44927d48991f761c0e8f8,cases/ca2-b5392852b27dc3299291.json,ce01d6eb8c86f00fbc852037831128471b9361e45a33f32943dc7fed5d2ba869,true,HISTORICAL_SNAPSHOT_VERIFIED,248aa844d75432f5b8921a0861c88eedd96d9f8753147c1291f9c6ec24721761,3af03560854d8921fb9666db53a9aae37ac5addd703149163daae39314028428,alchemy,infura,true,true,cases/ca2-b5392852b27dc3299291.json,76a84254ffae9d688b886d50dabf5171737aba03f4e44875fbf8efcfeab9659a
ca2-b40a4160faf772fbf6c8,ODOS,base,e9bf39d741c094dc9b3b9314e64a44a1724db6c74c39e98741c0a86b04d27ceb,cases/ca2-b40a4160faf772fbf6c8.json,6acf93980ebc9560bfe18e6ffe499a1a4df22bd789300a055304c8ba4a56883b,true,HISTORICAL_SNAPSHOT_VERIFIED,a615c34ec0737c12173bc39ca2a5c93ddf700fc42af2759ac34ec29e6386837e,a615c34ec0737c12173bc39ca2a5c93ddf700fc42af2759ac34ec29e6386837e,alchemy,infura,true,true,cases/ca2-b40a4160faf772fbf6c8.json,400c227b1923eb469c5fe944e1550b6769dd4740fd4a0c077e188e53f207e9b0
ca2-9c986971a7cb2a1d5317,P719Token,bsc,009ca92b333b6db1d0ac26f484a4e8ccf8a0ab8c93013b2ca05e81668d552c33,cases/ca2-9c986971a7cb2a1d5317.json,0295746ec0ecd3f95e4c816f4fae29d50374f2d9221da8357e7b90a338dedcaf,true,HISTORICAL_SNAPSHOT_VERIFIED,4a97e1a13db01829820fbd70dc2c76cde3e49ea17571b35ce222aa45e8a0a905,4a97e1a13db01829820fbd70dc2c76cde3e49ea17571b35ce222aa45e8a0a905,alchemy,infura,true,true,cases/ca2-9c986971a7cb2a1d5317.json,a7de7b697352808b0b54dd798b3f591caee1184bcd9a5dc845d31dccd1937c04
ca2-1bee07e4cd2ee7c6892c,PegaBall,ethereum,9d431d7c9ddba0aeee949e9fd308266cfc19f5d1b8c8882e5b342e3a0c853910,cases/ca2-1bee07e4cd2ee7c6892c.json,e07199b71650f7ccb77eb0ae3c05bf40f74eff0876a976d0375475bd5031c589,true,HISTORICAL_SNAPSHOT_VERIFIED,0af7733eeb77e7588c14f3c198cfe87b0b66ba1257807cb6f559433a06369b03,0af7733eeb77e7588c14f3c198cfe87b0b66ba1257807cb6f559433a06369b03,alchemy,infura,true,true,cases/ca2-1bee07e4cd2ee7c6892c.json,63564eb5cc75433d1d33c254c436b9c25b396c8405721dcad7b4be9a8163fab7
ca2-a40aff558c4a5d19fdb1,Proxy_b7e1,bsc,68da4a4ecb8d97648801e7cc8b0ff3c8e6c005f6160c37d78436a1ea514bb9d1,cases/ca2-a40aff558c4a5d19fdb1.json,5897d7ddef1dd1e6e61abe62517ba1c3c53ef8ef2ff82559017db53978a776b9,true,HISTORICAL_SNAPSHOT_VERIFIED,5f32388ce540e7d4249fb24c0e5c9b0858ce61c5277ca8f9d0d16bde6c81bd32,5f32388ce540e7d4249fb24c0e5c9b0858ce61c5277ca8f9d0d16bde6c81bd32,alchemy,infura,true,true,cases/ca2-a40aff558c4a5d19fdb1.json,fc1858a4b3c33db49982eea53f48855ddc0bc6e9f387da7b6bf67470dc17d231
ca2-73f336f589a36742aed4,RICE,base,5200d686e90c184c627100c690acee968bb8c97cbcd82246e90cabf248c7e1fc,cases/ca2-73f336f589a36742aed4.json,d1a1c11c78a0c7eb9670e5a623c10ba58d9f671a70a7c2d50f0711d02a0cad6a,true,HISTORICAL_SNAPSHOT_VERIFIED,6f41c6bb6d04dd4e40566d7e2b83ae28cd6f64de3bc5a0953117a923a7396328,6f41c6bb6d04dd4e40566d7e2b83ae28cd6f64de3bc5a0953117a923a7396328,alchemy,infura,true,true,cases/ca2-73f336f589a36742aed4.json,46d9820ffe91e2f18da2bf42ba2fe9d3b78f43ddef7817f37206e592b11793e4
ca2-637d0856b7b1d9ca4dbd,RWAVault,ethereum,e50add919e80726f5cb0491cb08c70bdacad31ec060f14673a6c0c4cd68e7a08,cases/ca2-637d0856b7b1d9ca4dbd.json,3da55b023f7cadf531b942ad5c335dd07ae772f44e028c16d88a9ef5e3a36608,true,HISTORICAL_SNAPSHOT_VERIFIED,f61c8973e09c4be0015423332c0fc184b7e279c2ab97e482d0f644816d3fe18c,f61c8973e09c4be0015423332c0fc184b7e279c2ab97e482d0f644816d3fe18c,alchemy,infura,true,true,cases/ca2-637d0856b7b1d9ca4dbd.json,c408a052044fa0150d795587b68461a987baa38e2e5e00dd5a6c5e080d612139
ca2-ba570d8f796dcaeae5f2,Scorch,ethereum,37ad50ae8fb7ce4bb9ebc0de94c8f51cb7b2bb250748cb9932a2a61b7e718053,cases/ca2-ba570d8f796dcaeae5f2.json,6cf5e16116569e63cf621d22e2b86d6693edc269355e26c7d754b6253b83ee8e,true,HISTORICAL_SNAPSHOT_VERIFIED,30a46429121a34797c87335ad79cb160adef5cd2a0937fc05ae572f0deab7830,30a46429121a34797c87335ad79cb160adef5cd2a0937fc05ae572f0deab7830,alchemy,infura,true,true,cases/ca2-ba570d8f796dcaeae5f2.json,7593022a60233e051b4efc5af1e43b64dd4d2995447f99d8b39290c51d35ae4d
ca2-ca1ff798b4f84a39a35d,SinstakeZombie,bsc,ca6e6ba49f252ecd2593b5fb2dbe4c9463d06a5278cb1ced7ea42374aa0fa22b,cases/ca2-ca1ff798b4f84a39a35d.json,af69fb57b355f08bc9050c71127140b55a77052d733c47796f39c53154950c98,true,HISTORICAL_SNAPSHOT_VERIFIED,b79522624ac07f761b2ee017f8876e8da67b1d681bd66023f573b23670eae9a3,b79522624ac07f761b2ee017f8876e8da67b1d681bd66023f573b23670eae9a3,alchemy,infura,true,true,cases/ca2-ca1ff798b4f84a39a35d.json,0579e39f0dbd14feb5c611344d0eafa67c5e98e6d090d13336656aeb76f7936e
ca2-a2f6f3e29675d1bc32f6,SlurpyCoin,bsc,8a0a13611b3b61bca8f1a0ad4fa34e704772ede649e233a00340b7170415ec11,cases/ca2-a2f6f3e29675d1bc32f6.json,eb8312e7c34f3c6c10bc2fa36f5a980716d7f924acb9b26d45be2c40384fc34d,true,HISTORICAL_SNAPSHOT_VERIFIED,9c831dcc773440ceeb6c4d22525633dae1705e0afb06f27d17dcdb3067004475,9c831dcc773440ceeb6c4d22525633dae1705e0afb06f27d17dcdb3067004475,alchemy,infura,true,true,cases/ca2-a2f6f3e29675d1bc32f6.json,3538936c731ba00351ac3483bb68ccecdf95c55227dbcaa9e690a26cf605abda
