case_name,chain,chain_id,positive_prediction_cutoff_time,minimum_additional_distinct_slots,reserve_target,control_address,control_identity,control_deployment_time,deployment_distance_seconds,creation_tx_hash,deployment_block,creation_type,trace_proof,source_object_key,source_object_sha256,source_record_sha256,edge_rank_sha256,reserve_assignment_sha256,queue_status,rpc_authorized,selection_authorized,stage_promotion_authorized,recovery3_mutation_authorized
onyxdao,ethereum,1,2023-03-01T15:32:59Z,10,100,0xb9eeb21bb822931003989229efb8f06a477958a6,1:0xb9eeb21bb822931003989229efb8f06a477958a6,UNKNOWN_REQUIRES_RPC,-1,0x6ed91fc51125565ee80bfc2ee108d8c7e5898cb1b2badf2d308ba27362957124,16523869,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,d586b942969252d22bf2044b53f8f2481b5ecb4d3cb039e000b75884a22c5405,000685f1a94118a7edcd3f48168d436be113e955eb1122fa22e61823bcdae77e,68ca7e980682b515498bdae5b56be8811eb2648becfa9381613764d709b5d7ca,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
mim_spell3,ethereum,1,2024-03-21T16:22:11Z,10,100,0x09662bafd7e150cae423f4c4e3c97b0b3afcb533,1:0x09662bafd7e150cae423f4c4e3c97b0b3afcb533,UNKNOWN_REQUIRES_RPC,-1,0xda1c99ffb679b6b435da1864d04c126ebd1a2c8d50cac6ca18368cc2dc566f81,19294196,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_2000000_3000000.parquet,6d562e88df03827bfbf01c2b88d473f0dece6ca3dcd2b0c76188bf3236dcdaae,2a119b3914b96cd85342f66100fc127e0ddb1ed001e664877dd475a14039fd14,000c4fac3217a9a56d44fe9823d2f3e4e8e2cd7f45d386f071cdf37a76f00c4d,50504db9d5e0b64857f27c0f9a73d0f8a7e5be321d73d6f8afb88da7ae8dea99,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
miner,ethereum,1,2024-02-12T19:40:23Z,10,100,0xa8b639edd15c0d10a55f97c1ac14d1a251feef78,1:0xa8b639edd15c0d10a55f97c1ac14d1a251feef78,UNKNOWN_REQUIRES_RPC,-1,0x0573a5957052bd8df65508524a119ff830217d1d99e4244e5a2a185f4fc8c389,19208233,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_9000000_10000000.parquet,6777e0b50be1d60a845e1be0313473c99fb8675967b51e4530577f82391cd3cf,1acc82ce274a9f5250630f8ae2cb63b0591138a6ea40ce6092d54e7322dac633,000dba056a63d026a86270e9377615f5d50231181edbb614a7b6aa5edd7c0ca3,90e949af5cd7203213f9f63d85e19c2c81b52393ee1702f4fcd0086e2cab72c4,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
cream,ethereum,1,2021-02-10T05:55:00Z,10,100,0xccf641dbe91da816bd466e4df0982792e2693da8,1:0xccf641dbe91da816bd466e4df0982792e2693da8,UNKNOWN_REQUIRES_RPC,-1,0x1cb3d9549e1be2eaa8d6032c74d7fe9106de84f4ec32500b7c60de3d4b00222d,11693626,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,8a2f4b4c80e968cc616d9b508068f31c6d63a75d2d35569d121f9f1d44272c5a,0007a63fe3ccec9ed94722f55cf9a3a41a286ce08c94865aa7f52481751ec59b,435c4c31d69ab98d287596aa1b1f09d24cef4799c3b80bd1c49a521ad0a60605,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
jay,ethereum,1,2022-07-19T23:48:00Z,10,100,0x616f8baed315a8e2a95eebdd9880324680ac8f04,1:0x616f8baed315a8e2a95eebdd9880324680ac8f04,UNKNOWN_REQUIRES_RPC,-1,0xe6ec45d1a7afcbe3f688dead68ae45fedad3dea2950071eab7190dec08051dd7,15070509,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_15000000_16000000.parquet,fb048ce929cf0d541c7dfe8c10ffb84dba33d093f3718146318d7b12073d7d12,bdcd92a2f92e41a63949919121b612910308773d75d46a30943ac8ecf6e9e2d9,00073838b76013391daa7e226593425810ed4fc5d37bc6895ffd5add07c60776,35a4598cecbbf20739910c8cd7667bebc4cbdde1ea6be1a7c8eaf56475e792de,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
ktaf,ethereum,1,2020-07-25T00:02:02Z,10,100,0x613fa460b34e1e4b9ff94e1b6de7ba857b4611cb,1:0x613fa460b34e1e4b9ff94e1b6de7ba857b4611cb,UNKNOWN_REQUIRES_RPC,-1,0x69fee489229e9e6cb6f7e507087f37689b3c9012af510319090029096cd3711e,10490147,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_21000000_22000000.parquet,6951c22b6f2732efb0772f657e597c5cdd89f8d4c3b5d2d0c7e8d53bc240b602,9fd3505c6b801023cbc31de5856bce55f38ebf10578c974036e957b61afc73ed,00064a6d941d953e8794e20fb69a1e4c52a2c68bf43549d7029c60023f690451,477df4c77621b316edbc24dbaee6046eeaf9ce241de0b6da092fecd8d093b0ca,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
laura_token,ethereum,1,2024-12-31T17:13:23Z,10,100,0x407dbfa1498ae718a5a0c8376abdcac20d2ce4bb,1:0x407dbfa1498ae718a5a0c8376abdcac20d2ce4bb,UNKNOWN_REQUIRES_RPC,-1,0x5f6057e92ed036eca2157797e1c1c4ad02fc929dac5fbd8451f94dbcc24080f8,21337576,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_18000000_19000000.parquet,2dcd3c6c46c1f5489efaf97a7571ebbe6353d25a2f649f3933fab9345109debf,05d0f5f9f142e4efc40ee906af07c29dd0dc213f78eefc8c595380a5599234ae,000f01208cb4a5eea81e4343fecd485a0f38a25d6a5c27b3caf858e34b8904fa,5faa9e8c3842b982b0b209d3f3011d765af20e562bcecc5954e8f19dae510431,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
nfttrader,ethereum,1,2021-05-26T19:48:11Z,10,100,0xd3ad01d70658e298411d0fe3f95310c277979202,1:0xd3ad01d70658e298411d0fe3f95310c277979202,UNKNOWN_REQUIRES_RPC,-1,0x9aead29ddcab21d08e22443bf3648f09c8ce9e46480bf31b858dbc0b59bf8f0b,12314548,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_14000000_15000000.parquet,6176cf26c5e071de572e4fa584e8e6126dbdb3267e5f347910a581b7d8a944c6,be03d8d77d320137d9b0c32f1b29c0c35a4553fc433623edc1b22723819ccb8b,0009a42841b47583d154ee53df4c8433db63b14b1702bc2ca9ec63191a8a1683,2800e2f121a45fe42618c2247c7f36f237b3cf8bc13d3dccf5fe12ccacde985b,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
onyxdao,ethereum,1,2023-03-01T15:32:59Z,10,100,0x5a4902124ec26881aac31c8849d718891feecf03,1:0x5a4902124ec26881aac31c8849d718891feecf03,UNKNOWN_REQUIRES_RPC,-1,0x96930b99bcac4043ca9841d25173b0cec1943c67b41407153a4db7d2e3cef419,16600456,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_22000000_23000000.parquet,a1a8c72cce1fe224b93b96844ae747785fcf2fe710f05d75b354ef366070990a,712962943f64383abfc01f6135c54f07b08b43c69c8ba4a55280298c8a68b5f3,00076c54fe10334a67ec434dede7be5f6a470cbf75d1af5195ec8e47cb9e00ae,72595cc95f90b087796a03f87d78276c97279e272c86bec4432a3cd00d53c85a,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
onyxprotocol,ethereum,1,2023-10-27T15:58:11Z,10,100,0xfb315f4fcb73572d258ec57e19949ad7dedfd663,1:0xfb315f4fcb73572d258ec57e19949ad7dedfd663,UNKNOWN_REQUIRES_RPC,-1,0xb4e6d9dfd497a76a567f79e5d22d8a1b952b9cc0b1934687439bddeac95cf92a,18374589,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_2000000_3000000.parquet,6d562e88df03827bfbf01c2b88d473f0dece6ca3dcd2b0c76188bf3236dcdaae,a7bc3997b46c0fa9736486f538c887bf91b004950d8feec5aab1eb01456d87c4,0007bac769acbca1a47361d3854346dfb2bea359e7079be26d9240082e317e8b,0a0319d895ddd2fee997b9c00eebb7d5e1a4d02f83e57b199ad173578b69dbd6,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
orion,ethereum,1,2020-12-07T17:12:11Z,10,100,0x65108ad3486a39426c680feea07edff39fa641db,1:0x65108ad3486a39426c680feea07edff39fa641db,UNKNOWN_REQUIRES_RPC,-1,0x7434bbc7325f409065d3504a28bc0dd3481217183f3f18281fe2ae1bd45dc9bb,11288140,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_22000000_23000000.parquet,a1a8c72cce1fe224b93b96844ae747785fcf2fe710f05d75b354ef366070990a,9caa1055d1a25a3a526d09b66d25dee389154a22fc34b03938f3a5c6d5c3c39b,000472a92d2b80ee662b41888134e78f665a038164f885609be3287eeda74775,6ab967e19803e347251c55e62ee462ffdb9e51ae8bc930799a9c3fb72cfab875,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
otseastaking,ethereum,1,2024-01-31T07:00:59Z,10,100,0x319089b5a801c6766c7c99e3973c9f11543c2330,1:0x319089b5a801c6766c7c99e3973c9f11543c2330,UNKNOWN_REQUIRES_RPC,-1,0x1caf6e0e22aae757f18ea2dbbaa38f38a03e37db8a0c8915a24a505bb4f1f46e,18909605,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_2000000_3000000.parquet,6d562e88df03827bfbf01c2b88d473f0dece6ca3dcd2b0c76188bf3236dcdaae,9722f86dc4873f1f1243e2ee4119f08defbca7a5a60d5c90f11df357efb1c763,000d2f5b805282fd366196273c7b58bdce8bbc7fa8a2a0f0e5574b9f13653b6e,af15f21e36d2454c54fb2af27315142b63482f3cefe24619f1bf44ac2c9c54bd,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
paraspace,ethereum,1,2022-12-02T07:27:11Z,10,100,0xc5379a785a7ce010f54c35484d83fa7f462f8a3b,1:0xc5379a785a7ce010f54c35484d83fa7f462f8a3b,UNKNOWN_REQUIRES_RPC,-1,0x7d4eed37a55f1e1f5b9e964e8b4d9ee613c1c34fb655ef91d1d764cc257391b9,16011398,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,a6c83fa60a10d058afdc3984257d3fe8fbddb445b859153458e3de7af507690f,000d4fd109a3e04a85beb63e4ffb784b969be4f71ee0cc52ed77c26316cba462,7a8ca2603532b3af0131c265c0df22c25fbd90a574ec62b47b9eaf2214dcfb9b,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
silo_finance,ethereum,1,2022-10-26T05:58:59Z,10,100,0xe2a0b127f01eb03373c2c75abd2f6ff4e83b670e,1:0xe2a0b127f01eb03373c2c75abd2f6ff4e83b670e,UNKNOWN_REQUIRES_RPC,-1,0xa323fe633b5ca6cce88d0d244707316065785fcbb401b759e4975d6fbfc35c92,15644139,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,069b36be40d47babafa1775e5a3453cd1a07b77bb01b69f5f62f7bddcee28831,0014cdbffe8fac3abb4d4bd1b8ba1fa6f43fa3db795f6a22423eb7085618f90e,16ae5c1d30555945fad5ac75ef12679137bccd9de7937133d0c062d1d6a26119,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
