case_name,chain,chain_id,positive_prediction_cutoff_time,minimum_additional_distinct_slots,reserve_target,control_address,control_identity,control_deployment_time,deployment_distance_seconds,creation_tx_hash,deployment_block,creation_type,trace_proof,source_object_key,source_object_sha256,source_record_sha256,edge_rank_sha256,reserve_assignment_sha256,queue_status,rpc_authorized,selection_authorized,stage_promotion_authorized,recovery3_mutation_authorized
JUDAO,bsc,56,2026-01-18T00:52:05Z,2,20,0x7b0773802401f193b3d666db91dea6a6960a385b,56:0x7b0773802401f193b3d666db91dea6a6960a385b,UNKNOWN_REQUIRES_RPC,-1,0x6c4a48aedf8e77cd6491f8e7bb91ee18332abdb486077410b1737ca13bb09d64,72099528,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_11000000_12000000.parquet,272528f90fb16f9169b99f6481b75aa0526c2f14141ef655a2087f63288c75f3,9bb03cb517a7361cbb84c8659e6c2951309a5206bc833b9e4a3862989072c2f7,0000d254a5faa2b45b9caaa9b47815489da7fe24e7f109ed56ef125cd10586de,c8d27295ca5964cc6bfd0e6938f65e833b49d5bb3b94e01c27391c9650348b53,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
LBP,bsc,56,2026-05-08T01:57:51Z,1,10,0xb14b551ef44e0579d8cb6b941f765863cf13aa68,56:0xb14b551ef44e0579d8cb6b941f765863cf13aa68,UNKNOWN_REQUIRES_RPC,-1,0xbec916e1a8cab6b5f9abfc9fddad5dbad56a5ec481d88df9d745aeb774792e35,92499191,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_28000000_29000000.parquet,a512ca3053caa2090f1042c2a492d4b63974138d49e6ef832b885fb36b556864,292666cdca8ef15ecbba276c72980d2b4e0542372d9994bdca893a9d2e91b9ff,00003baf393a6222ad79319e18f9ac921d74fadc4ba01ff3eef6e2a841e41eb8,b1ba5588de7588236bb465334d5bce5be1caaa9847a3c196f1a44afe67fe7b3a,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
MFT,bsc,56,2024-11-11T05:46:00Z,7,70,0x5e42b1dda28f6e3ae8c4482e1937e137c823b45f,56:0x5e42b1dda28f6e3ae8c4482e1937e137c823b45f,UNKNOWN_REQUIRES_RPC,-1,0x4ea51d9426a29a2e598b6f2699483eeb13701f3a19901f67a53f9180e29cfa7c,43770143,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,c349830a99b7dca50b4758ceee7faf38f52a20236476c62752178cb2b3e72fc6,000051893d01f99d169e553221e65994d619eed19df3ba7b3c90e92ac8defe4a,1913d30312403c3a42fddc98b390d48944e89dfd7cdb204c8a09c423323cedd4,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
MicDao,bsc,56,2023-10-08T02:28:34Z,7,70,0x7b49111db9bf1b1aa76efcc4270acfcabc049762,56:0x7b49111db9bf1b1aa76efcc4270acfcabc049762,UNKNOWN_REQUIRES_RPC,-1,0xa1d56d784af67aadbf23636f413df1cde1b7e245c6ed0ce49cbb7f48d358d886,32247658,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_31000000_32000000.parquet,1096c453513646713a3b6185edd15651bf3a9599e2e334ecd82bcf3c939ca722,57d375fa4af8fc1618fc2678ad985e37b9518cff24eb0a7f10e62b0f8fe7352b,00028ce03d3e31ab5dab84c1873972253a36f78bc1a7e98b14f7321eaa7bf399,bcc435372ca0df4d70ebb1e81e819e8ab565f7a6a696ac4cae1c2388db10a71d,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
MyCoinMaster,bsc,56,2025-07-26T10:26:41Z,6,60,0x6b94f8fcb8b38e4bcfe6689527e119570c7746b9,56:0x6b94f8fcb8b38e4bcfe6689527e119570c7746b9,UNKNOWN_REQUIRES_RPC,-1,0xc2bef0861fb1d729d77a1411a228cb9fa4d98c7d2e46e803b48fcdc5f6aae5a2,54113100,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,29a2e4797fa43cb1683e399bcafae8d636c8c1cd96b22f9818508a359dc9be90,00058d3ccba853a94ea966e9e380571d215e1fa5235524d2b2a23bd951175dfd,037d28d3fba42ccf3af9de7896871c50f84f7773935993bfc1dd9c98fe35b96e,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
NFTG,bsc,56,2024-06-24T10:25:42Z,7,70,0x033cc0d1e42c557dff1ba454c5aed6aa56189ddd,56:0x033cc0d1e42c557dff1ba454c5aed6aa56189ddd,UNKNOWN_REQUIRES_RPC,-1,0x72addfc8501e85b4c256122c807193e9437236016547c52dba05634ecfe864e2,39366063,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,a2257b38c3c6fda36c0a49ceb058d36ddce224204779bd120af1e76bd248674a,0002040da10ab598ed5b077a853991032ffedc78d48a074c0398125f296d59cf,e56d98857fae1bac3ba30d4619c51c1836526664946380f6d32f91cb76fcfa70,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
NGP,bsc,56,2025-09-09T01:47:01Z,4,40,0xdc98eb2d43ff3b3cf84871e6f9a1e4d46d30cd55,56:0xdc98eb2d43ff3b3cf84871e6f9a1e4d46d30cd55,UNKNOWN_REQUIRES_RPC,-1,0x73b920f3f0d7ff6acb37478f41b18fed7a77b778ed847d533b2381e548d5fbb6,57791098,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,a9fcfa7952951aa80a3553aaab7f547d34cae6d40374090bbf806ff8c12ce6fc,00031068405a26ec649ab0ba4d7fff58889803df4a07b146c2502f1956db0b96,52612cca5fad4a3e0fbedc3661442223fefc2539b63eac099d7fcee1696fbb83,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
Proxy_b7e1,bsc,56,2024-11-13T18:19:56Z,9,90,0x8d86fc90360e902fe27a1e985ddb20109981f60f,56:0x8d86fc90360e902fe27a1e985ddb20109981f60f,UNKNOWN_REQUIRES_RPC,-1,0xb93a127a15f0aa2d1816fd3391cb9f6c45a3c6e21e5d8894e5f1917310b7f8d9,43157406,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,3e533c35ae59a13bda6523ac8890cd878a89ba441dcf466362a56da1405bba5a,000bbbb45fac9152060e67e2cb81aa5f54c6ca8efff9e274aebbc2c1a8e4bf14,c30a6d29dd2cbee23af904351db5f06e9f6d20007e0185fd68e198e05c20353a,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
Unverified_0000,bsc,56,2025-05-13T19:54:09Z,10,100,0xca1693b3f431150b496c570e3547ab98fc9a7501,56:0xca1693b3f431150b496c570e3547ab98fc9a7501,UNKNOWN_REQUIRES_RPC,-1,0x3cfa90371e611f003e20503fa80d02d7f51fa846799be6715326ad873e4fe060,48368872,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,78420059c64b09fad7ee43258a0bc7368cce93247d263d0878da6e86d7450395,0005094286ab6dc64eefb4e933e7ee7cc2ffaf795d8213d9d543690781e88d5f,9d2dd8d349f5438e13a242b0776faa9daa54075b5c3f1c3707ffac3fbad2d07c,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
WXC,bsc,56,2025-08-02T03:59:53Z,7,70,0xb625bb668230d1d473d0599daec1f6617f5ddf7c,56:0xb625bb668230d1d473d0599daec1f6617f5ddf7c,UNKNOWN_REQUIRES_RPC,-1,0x8632ea7fa55cffde6d85538cb1708fa03976b4b950dd1c5b75206e8d68291402,55289523,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_31000000_32000000.parquet,1096c453513646713a3b6185edd15651bf3a9599e2e334ecd82bcf3c939ca722,eaa97af8e0561cc6f6bced9d19b614d97fd4676ad72a9ef09ee9e1377774836e,000373da8c5d68106c294b88afad561a83bed506485c7d7fc1fd8d240d5a8269,b34911b66af2e912f442b6b79da941d82b0ce736224a3e87a28f30f623153fc7,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
WXETA,bsc,56,2024-03-14T00:21:56Z,7,70,0xe0c13a9c2a43fd781a6cc340445e01b1beec7eae,56:0xe0c13a9c2a43fd781a6cc340445e01b1beec7eae,UNKNOWN_REQUIRES_RPC,-1,0xdcdd1306b1d02cea614ad10dee8e91e72dc91977994d57b72eb290d7f968c5ff,36152275,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,3912cf5f7e78a28d43bff90aa1d71afd799ea68072a86707d2fda6c6e9026bda,00040425c6185f35dcb1f5fdef59d6db2e809db609ff00046e2a6ec4fb206d28,999670bd069cf9eabcb4dd87666005781c733e0836b671214507802138b98e5a,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
ais,bsc,56,2023-11-23T07:10:00Z,10,100,0x56c5f9aeea048e11ba9c727bae7853021ccadff7,56:0x56c5f9aeea048e11ba9c727bae7853021ccadff7,UNKNOWN_REQUIRES_RPC,-1,0x660867ade91155fd66e3f8b33fe3ce0df06db2e0d09c95bc4973a0d431c4718f,32914639,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,795905e4cd45bd33f3eca13d4c40e2032cb5e9dbabb2d6bda652fac75931f26e,000402d522659a4e8824ef8b50b8093399a4b704ec4ef69d51e9133b62804c3f,4409a12d45a58e6e5caaf214232cca6ac9bb39ab8ced6d9e3da433b7711b46b1,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
aizpttoken,bsc,56,2024-07-29T14:46:37Z,5,50,0xbdb2d2985b78e8efdc370d88914f559de72c816c,56:0xbdb2d2985b78e8efdc370d88914f559de72c816c,UNKNOWN_REQUIRES_RPC,-1,0xc715d93b1e2637b2dd18e18b71a53d2003bb1f16bf652d4e0aa51fa8efafa93c,40520987,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,946932f7e931f2bb15bdbc4dc7dff3a5b1fb0c8d105199ca5e3a97b663e10b62,0001f07a99c3794700ec45e3e617a0f5e73873c4cf429b656ee620e4b23fc2c3,1ff541457957350f4a6ee1cd2903d04c055d21ebab38cd6baf067d9434d125ff,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
allbridge,bsc,56,2022-08-26T14:11:05Z,3,30,0x7a6a033ca521ac013c1a63ef6edcae2c75b0ac53,56:0x7a6a033ca521ac013c1a63ef6edcae2c75b0ac53,UNKNOWN_REQUIRES_RPC,-1,0xb6aac4f4d9399608d14dd7e6191e558c5453b3c64179075cd8094289f84eb303,20564025,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,f24a58e5baffc7b1a854b2d194a50f9a75f876d475823d5089661ffb3e980826,0002c530016ca201f27b5f15f4a8085e6f06d0d7a11a0ac5282284163291c652,34840d9698b241b03f4b92e011645bdd54ae2b22108d81af7c36dcc065272ddd,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
alp,bsc,56,2023-12-20T03:01:30Z,7,70,0xeb7bf59b43c5f8daea35bf8c01f3ed85cf33dec4,56:0xeb7bf59b43c5f8daea35bf8c01f3ed85cf33dec4,UNKNOWN_REQUIRES_RPC,-1,0xbe45fa7150b8b25e302b27c9c1a34fcbd00065fdcdb07cc9db8ec3a83a5e32fb,33775737,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_31000000_32000000.parquet,1096c453513646713a3b6185edd15651bf3a9599e2e334ecd82bcf3c939ca722,512cb1bb38c0267200da81bcd9d1babbe375c3e25261a550bc8913adeb94be24,000030745fd6509595dba96467bdbe5f72a6c22100ea5525b41fe1a2a0b8caf2,6e0537318051a1840ad7fbfc4ec876bf09f2a6db5fa747bd6450545d1881ba20,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
anch,bsc,56,2022-07-23T07:42:43Z,1,10,0x80a314ea93e418ea0e6cb3f4d8ce4892d7f593d2,56:0x80a314ea93e418ea0e6cb3f4d8ce4892d7f593d2,UNKNOWN_REQUIRES_RPC,-1,0x75c69bd1b937f27d98ee74caf0cec4b52e008967b199a3836380ee2e129ce8c7,19169824,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_7000000_8000000.parquet,54cb1c23725d5765da58c76ee4eb73bb326370e440cb6baab9e8463544906967,c6695143403f852e1b141d63620fb970b52fd288eaa7e6230aa2e5018b216e13,000008a95d92b9ec674f42844d77f70e79a5d55265de571b7aaf8a4c206e5a17,e490728feeb26e1a75c586b7bd482765f5d4bb9613c3ea9afc6c17a435f9f202,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
annex,bsc,56,2022-11-18T07:31:46Z,2,20,0x1a802d1b5d8c02483eb7106ab931f7eadb548f77,56:0x1a802d1b5d8c02483eb7106ab931f7eadb548f77,UNKNOWN_REQUIRES_RPC,-1,0x3196191651fada5eca073e6cdfc8b17df3b0435d855f1bdfcc092b5310190121,22800968,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,1ce43880fdffa32f40a408673cc2f69d7408bd7e89ec62471edc7bbaa526c882,0004f54b3144a49483e34bceb01b5ae7f5436f35af9d69b5ccf6b589b3f66d06,b58fccd2ee6c268cdeeaa76f948776fb8c0eab56ff402b3979c5307d92d6d788,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
apedao,bsc,56,2023-07-16T00:41:01Z,6,60,0x6bcd408fe5600d3e3e2eca9f324f7ac0b6bd9716,56:0x6bcd408fe5600d3e3e2eca9f324f7ac0b6bd9716,UNKNOWN_REQUIRES_RPC,-1,0x16dedce9597115c60205ea83d20944793bbad852c7b2074f4272ffdea390ba3a,29342860,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,23641551bf687a7162cf701fb9a64ea13cb97345c5d0e5ab6a5fe3c09ec997f9,00025b03d9d7dd50862f8f621f36013cbbc1f27383346b2fcdc502ba939f9a7b,cedd422ebaf9f8f4fe50b0d3cf61181a03ca2ee3a2afc9a2ece8281ed4363a92,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
ark,bsc,56,2024-03-12T16:12:49Z,10,100,0x94107faa2e5f4b0ba023c201771086c0c3d99e9b,56:0x94107faa2e5f4b0ba023c201771086c0c3d99e9b,UNKNOWN_REQUIRES_RPC,-1,0x115b3e33163886be03a89d0cb3dc8c6b11f1210a4d0dce3aa94040f96cb3e9a9,36107315,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,acfbb24d274538582ee8f833efbd7055033a06e6096bf3e7fcbb219db1069a82,000003bbc967ec31fd66d13579948c5e44c00ea2623edd768a5ffef03b2738a2,4d6a03c1e30f1756da77b818af5ea1513bd02b1d0ea280cc4a70976a3fbe891b,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
ast,bsc,56,2025-01-18T11:31:22Z,9,90,0x8073eaee48093f4fd010a7b6488f9003f6976089,56:0x8073eaee48093f4fd010a7b6488f9003f6976089,UNKNOWN_REQUIRES_RPC,-1,0x3001b24b2e971ae69607761466622337b291a349051716ef1c035e5c507459fd,45120641,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,15602f4a91c657465799bbd3060e34493e6a1a79dc604a46b85a149373922124,00029680d7bb3ba99712d27d784dd79327b0c5140321b0ef2e0364bc4dc62636,29016d6cc00720c2a25d79bad64edd019436f729c08e9945742fbada0eae6ea0,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
atk,bsc,56,2022-10-05T05:15:28Z,8,80,0x0956ce77e96d24442cb8b239a2134c479dfebf58,56:0x0956ce77e96d24442cb8b239a2134c479dfebf58,UNKNOWN_REQUIRES_RPC,-1,0x7556b12ffbc87b3c1d95f848f7cfb093d2f093d233b7fdabe9f4f96af47ab04a,21203505,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,8ecf13b6195059fa4587ca7accc6ccbf837fe288ba5c8969e666c8d9cfe4b46b,000021826008c32d17c3982a92114b17604858dfe7a715aacd24ace1d17e32e6,7508f1c716bad51af49315a4a83b78b2c892f4b0991df524467d30539560658a,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
