case_id,case_name,chain,input_row_sha256,envelope_path,envelope_sha256,counter_authority,historical_snapshot_status,historical_snapshot_source_receipt_sha256,historical_snapshot_identity_receipt_sha256,historical_snapshot_source_provider_family,historical_snapshot_identity_provider_family,historical_snapshot_schema_valid,historical_snapshot_hash_bound,case_artifact_path,case_artifact_sha256
ca2-a3eb07131d27e069a3d8,anyswap,ethereum,0c52d4d5420a3850edd8f4c40e25e8335db60ddc327e8545e0ffcd8294fc9274,cases/ca2-a3eb07131d27e069a3d8.json,867470f6577abcd41fd8eaeba0923fd7c2077fa0647dc427c4c72c2322914a2d,true,HISTORICAL_SNAPSHOT_VERIFIED,699717dd6f5de27c5fec1a7a0212562f45ba0e6715fc06fe7bf184c6929aef73,699717dd6f5de27c5fec1a7a0212562f45ba0e6715fc06fe7bf184c6929aef73,alchemy,infura,true,true,cases/ca2-a3eb07131d27e069a3d8.json,e747296b559298e30d165b9f2cf7561e58fc8d540a42c2d5474c66ef773086f7
ca2-7e2e4e06ad319c9c87c0,apedao,bsc,d0eec9429543ca72e4e8a52c6c3a7d3c3bdaa09a1e10043da2560ffd185204ee,cases/ca2-7e2e4e06ad319c9c87c0.json,f0ccc1d8cda2cfc12334edfd36b87b554b2cd67fde9f5cef61d996619d822cc6,true,HISTORICAL_SNAPSHOT_VERIFIED,896c33f3d92def6b8b009f618fd3a5f770d43c7deebdc5003a6b73d7b827ac1b,896c33f3d92def6b8b009f618fd3a5f770d43c7deebdc5003a6b73d7b827ac1b,alchemy,infura,true,true,cases/ca2-7e2e4e06ad319c9c87c0.json,673eb4ab2e082cd629603f883863b2e21b1f6a57e446d6a67f8a7a3cd9a50054
ca2-1d880dd41ec2f04c67b7,apemaga,ethereum,4db785aca5f55a8f6d9eaff6e2e074e8bf48bc36cbd35164f96df6a9156dc53e,cases/ca2-1d880dd41ec2f04c67b7.json,e568c296470b542ce40727e16380632645938ebe319dfa3e820e295f5a385bd2,false,,,,,,false,false,,
ca2-eaff56dcacef885f96a2,ark,bsc,4456fab7b531128bcae9f7501383ff93e93da45ca23716a6280aca38a63a115b,cases/ca2-eaff56dcacef885f96a2.json,c3c417cfcaa726d85668c1c92a867bf6ce5c2257098e986b270f6402540fcf07,true,HISTORICAL_SNAPSHOT_VERIFIED,f12e91156d804a04e5a4b8d42a405b4c4cb4f2b908467ef9a8b6af340bca4367,f12e91156d804a04e5a4b8d42a405b4c4cb4f2b908467ef9a8b6af340bca4367,alchemy,infura,true,true,cases/ca2-eaff56dcacef885f96a2.json,7d886a07e5e518ddb6eaa06feaeb7c1177418a0820aed0d115406ce74dc91051
ca2-f869139a8dcac0542bd9,ast,bsc,959cfca3933844454d31e7a281c2e7a5c413821ec3c3f183ea5729c3ee077768,cases/ca2-f869139a8dcac0542bd9.json,2f586651c2a00acb10d435a4b85d3a7f302adca7d368dc98783c4b69db312d2d,true,HISTORICAL_SNAPSHOT_VERIFIED,871a6a327171ff25058dde5eb73fdd633be7fafcc8d9d0d739d78a241fb1d8b0,871a6a327171ff25058dde5eb73fdd633be7fafcc8d9d0d739d78a241fb1d8b0,alchemy,infura,true,true,cases/ca2-f869139a8dcac0542bd9.json,1da3f79049d7283e7b329f1abf5e930dc01604e0bcd266f1be3ee57b300f677d
ca2-746ec2d0566ffbda9c0f,astrid,ethereum,67be1ab4c686788a5373481e05ce37789e00bbe122903984e8a266a5f6a37a92,cases/ca2-746ec2d0566ffbda9c0f.json,977cf1f8695aba1308384f3746ea729732236c6af70a976e24797be5fc327931,true,HISTORICAL_SNAPSHOT_VERIFIED,d782ff25c1e0515b68c4d98742b42875de00561a1129818c77d2077b05f4eeb3,d782ff25c1e0515b68c4d98742b42875de00561a1129818c77d2077b05f4eeb3,alchemy,infura,true,true,cases/ca2-746ec2d0566ffbda9c0f.json,93fca3e15b5c5accfd8723661829aaa0854e9d6281c41c3d59d8f22260f252c8
ca2-8f02fa85c8202388bdf3,atk,bsc,297072f7a7472d97c2499c34957f5ce379ef896da38e001e26bf1d87c6dcaa48,cases/ca2-8f02fa85c8202388bdf3.json,52c4986948f2bb90162088c26f1d6175093d7e1d0bb94562c96475c5ac787a00,true,HISTORICAL_SNAPSHOT_VERIFIED,31ceac0a68102b7bf8bd9a92338b347ad22a1a63c826a0c11f4a0e68efc572b8,a8f48fac0c99c54b019af14aeb1b446b0f2fbbce803e0cdada16607001684e57,alchemy,infura,true,true,cases/ca2-8f02fa85c8202388bdf3.json,75f8647af09507c6888df3eff431c5d2bfa62d79ba4635de26ba855b9cc978ec
ca2-d6ba3397ed249bc3a420,atm,bsc,8177560fd3d13817a1ef7217de8d94cc5aa61a269838d559000b682a41fce1da,cases/ca2-d6ba3397ed249bc3a420.json,1d65b103af61680006db7a8922ed9f031dd86e2ec3be5a68f8c211146cfce146,true,HISTORICAL_SNAPSHOT_VERIFIED,22ebc20cefab3807ab59c5b909f4ed9f30dcbf512f5b053508d420f2e82d71fa,22ebc20cefab3807ab59c5b909f4ed9f30dcbf512f5b053508d420f2e82d71fa,alchemy,infura,true,true,cases/ca2-d6ba3397ed249bc3a420.json,bc6a987b2e207fbd622a2bd0f18268512c101a2684f213e178980c004692d33c
ca2-a6061f6cad3a5884d6d4,auctus,ethereum,212f71d7c8b73698c9bf658664ff321157a8b784aaa7c43bc489aae75ee0aa35,cases/ca2-a6061f6cad3a5884d6d4.json,e5dea5c2debe10ce8ddaf725d40e1f488a9b517e89e0683dd518f8db6b4d7f3d,true,HISTORICAL_SNAPSHOT_VERIFIED,8acf46ef241341a51e6b83a41ddabf60619b7b97463fed6aff81ab4fcb080178,8acf46ef241341a51e6b83a41ddabf60619b7b97463fed6aff81ab4fcb080178,alchemy,infura,true,true,cases/ca2-a6061f6cad3a5884d6d4.json,9dab61539f52a2b70f1c7e002c70538d6f5522027c869bf16e7c58f47ec795c9
ca2-96f82ac8ed9b6f3e4f14,audius,ethereum,8799f23c7892648bbbbee0f08d448cb80adff7bf188a93db0e8c6d3986959062,cases/ca2-96f82ac8ed9b6f3e4f14.json,045617d2908546109e167dbcf3db9197082ad6615d759b2c9dedbc7688eaa41b,true,HISTORICAL_SNAPSHOT_VERIFIED,47cd9598d0f9a90d0b24fdb8abd496443ebfbc73839ac6d5b97acb9f35111471,47cd9598d0f9a90d0b24fdb8abd496443ebfbc73839ac6d5b97acb9f35111471,alchemy,infura,true,true,cases/ca2-96f82ac8ed9b6f3e4f14.json,23ac0147eb8e0df475deb280a9070ac94fad1c48eb6b04af82d384c78a30549c
ca2-b141324cdd440e7feb3e,aur,bsc,6dd8f967b432bb6bbad62cd03d943dd3371d85a0578122118b42244652d56174,cases/ca2-b141324cdd440e7feb3e.json,4dd08bbd5bdcdc814a499a49b9b701ef2cede428ffb3e198f7dae8c514806404,true,HISTORICAL_SNAPSHOT_VERIFIED,3c1b1354c078b062c1af757678dbd8e16565066d35dcaa4170b9b289eb041d4e,3c1b1354c078b062c1af757678dbd8e16565066d35dcaa4170b9b289eb041d4e,alchemy,infura,true,true,cases/ca2-b141324cdd440e7feb3e.json,dd0ee39e93ac6221ce868ef3284663e01194fdd4a1753447db29772acfd178ac
ca2-31fe70569e5c85e1450b,axioma,bsc,476b10513819bc732f8c1a3aaa6679487133215fd870e8bb520df1eeb33695b1,cases/ca2-31fe70569e5c85e1450b.json,8f4f6baf7ac45710d5f8155e24066417863f5177939ae8ee4fa675e8808ba99d,true,HISTORICAL_SNAPSHOT_VERIFIED,c496d00d3e13f46759efa18659b82b7338f56503488be9620ed0a8df0a1ef8a5,c496d00d3e13f46759efa18659b82b7338f56503488be9620ed0a8df0a1ef8a5,alchemy,infura,true,true,cases/ca2-31fe70569e5c85e1450b.json,14345e30c9c456d4a071eec2b24594653e7549b36a77bab0e8b9ae3518209212
ca2-1a73db8dcf62dc8e4419,babydogecoin,bsc,b8abf9f3333f9c7eaaf5a20337902a1f060f32d25dc4841364e15574a88e7078,cases/ca2-1a73db8dcf62dc8e4419.json,c3d81422d0c157bcb416fc6c56b21fed6c43fdb31035ac0bc68f9e989f1f20aa,true,HISTORICAL_SNAPSHOT_VERIFIED,9d27cc8f29182f8596af5a85867cc5e183dc00ae3eae74191ceefa222eb153a1,fe3362ff5f3db02de33cfa04676793799428191ce0edf69cb2d814669a3027f0,alchemy,infura,true,true,cases/ca2-1a73db8dcf62dc8e4419.json,8d653fe82b9acde7779490e0a73f3a4a54c14dc19fcb4977df7f1cbcca53406f
ca2-26661d7a70b3c3c3ab9e,babydogecoin02,bsc,c9a6110d5837192c9dc7b2c3bacb348faeec5b530e916a967e29068d566ca50e,cases/ca2-26661d7a70b3c3c3ab9e.json,cedda25a9f0f3d1baceabfd616b4d0b4d880f36d41bd388a5ebd8667c2008de6,true,HISTORICAL_SNAPSHOT_VERIFIED,9d27cc8f29182f8596af5a85867cc5e183dc00ae3eae74191ceefa222eb153a1,fe3362ff5f3db02de33cfa04676793799428191ce0edf69cb2d814669a3027f0,alchemy,infura,true,true,cases/ca2-26661d7a70b3c3c3ab9e.json,5c0378fa83f7df65b4df26982bafc428cdc429a20fff1cfdd0617d9ac667920a
ca2-e5a8dccafb3c4f63fdb2,babyswap,bsc,a7ec92368bfab363181bcc556c8709f9cbba5fe90916b48e7c9ee2a3a82b95b6,cases/ca2-e5a8dccafb3c4f63fdb2.json,90800c12babeacfa7378bb9bc37593c92e141f0f93d4cf676802e2fd1992132c,true,HISTORICAL_SNAPSHOT_VERIFIED,e35389b5d91e70f9d4c657c4e02a9506c8fa890793840e9b4e3290bb273991ce,e35389b5d91e70f9d4c657c4e02a9506c8fa890793840e9b4e3290bb273991ce,alchemy,infura,true,true,cases/ca2-e5a8dccafb3c4f63fdb2.json,1987b8afc9de49d13c50572ecaed27f3a718730e4c1ac1252733980684917728
ca2-1dbdc2611cd24dc765b2,badguysbyrpf,ethereum,fde50e2f65604cc17be6a5f0d66bb3ae4be84e0a84ba609bfbe66b2f032bc8c0,cases/ca2-1dbdc2611cd24dc765b2.json,0b8270858b58752da63f97d09e4d952708b6973ee80e8125076db6cca034be28,true,HISTORICAL_SNAPSHOT_VERIFIED,5472cca27786718f5f9aebb0f37c15499e4f7fa74eabf4d30ed4bffce2d06329,5472cca27786718f5f9aebb0f37c15499e4f7fa74eabf4d30ed4bffce2d06329,alchemy,infura,true,true,cases/ca2-1dbdc2611cd24dc765b2.json,a6251a8bf3858c5f83092eb7d002f8369693b7776365a33116228116f871f197
ca2-3049d2889726467cfdcb,balancer,ethereum,4feb89bd49aa89a9f1192ed7a17cc198f7a49a7c1caa57c2b28a1f80b558576a,cases/ca2-3049d2889726467cfdcb.json,728f8f5d34a2f7d6e670dc5df59836d79aad7f212148f4ca6d8d70fee00d7dd7,true,HISTORICAL_SNAPSHOT_VERIFIED,e5ed31c667fcf8ced70ffc53d2940777c3c10b3bbd76a4ad0bd88120d323348e,e5ed31c667fcf8ced70ffc53d2940777c3c10b3bbd76a4ad0bd88120d323348e,alchemy,infura,true,true,cases/ca2-3049d2889726467cfdcb.json,0a34ae88c5cac224c962b0e1bde946fb43177bfe69e46063d0a442f39322797f
ca2-f056a955a865b551a342,balancer_20200628,ethereum,cfc5ee2a4485670ccf608212ef6f04beaeca1b00dd4279a0b3c7b0a4929b0191,cases/ca2-f056a955a865b551a342.json,828b69cdee95879f4b84dbc49e35dc51412ddaebd9838ec0b0ff043aff413bab,true,HISTORICAL_SNAPSHOT_VERIFIED,b1f489212943d54ba1410b4da64305a240baa456f82768a8c075de37aad77459,b1f489212943d54ba1410b4da64305a240baa456f82768a8c075de37aad77459,alchemy,infura,true,true,cases/ca2-f056a955a865b551a342.json,aa7cd369d19068860cf31c306d710b52e1bf73ddccbfde381ad4f62b6bde7e9e
ca2-3ea99bf48860cd3d90e9,bamboo,bsc,e968640200ffaef6322052fb548b4ee92af90570f4f788a5d3f1eff4fa4cb62d,cases/ca2-3ea99bf48860cd3d90e9.json,d4cff82cb4f42fbb2da952cac856dd513aae6b8ae1b2053bb5eb82c76ffbceff,true,HISTORICAL_SNAPSHOT_VERIFIED,fd40b89a23dd41f7d44fcc4be76749b18b3c14d49ffb2c5fac80d9581828eb6f,fd40b89a23dd41f7d44fcc4be76749b18b3c14d49ffb2c5fac80d9581828eb6f,alchemy,infura,true,true,cases/ca2-3ea99bf48860cd3d90e9.json,637270b32321a94fac847755c3b4986075394a598af24800faf2d6611870ffba
ca2-0e06e67c5c9253228751,bancor,ethereum,805067949815c296dbd5eeaf83d48050e172027a6ab71f4a059a1bd5724ef36c,cases/ca2-0e06e67c5c9253228751.json,9ed59df8e635ad4328e3a5c2d34e06b015567ea642f0881b849a2a47c1008713,true,HISTORICAL_SNAPSHOT_VERIFIED,e09ab1f42b8dcb6682b19bf2a0de31c9095a019bf0f0fc910316cb3e63fb12e4,e09ab1f42b8dcb6682b19bf2a0de31c9095a019bf0f0fc910316cb3e63fb12e4,alchemy,infura,true,true,cases/ca2-0e06e67c5c9253228751.json,e5e953ccf264c18ec2b22fdef548c87d195bb1a521cc14d4eb9c3bd358743ef1
ca2-003bb3e01f9c7c13410b,bankroll,bsc,9348a2ca0eb59d0d3e40895784afed363720dfe586027215f468deca49bec102,cases/ca2-003bb3e01f9c7c13410b.json,fae72592b171c202b9c1e3d7db37bf4a445c27b850b556407c31c54d87a8337a,true,HISTORICAL_SNAPSHOT_VERIFIED,b99e4a7c4a2c97ee3de25fe391eb91675c32a463fd5e0e3561d2761c0fef5d1c,b99e4a7c4a2c97ee3de25fe391eb91675c32a463fd5e0e3561d2761c0fef5d1c,alchemy,infura,true,true,cases/ca2-003bb3e01f9c7c13410b.json,f341f4af641eb0c81c2debbd6027448ee275199c78ba88b05182a411502c254d
ca2-98b03a49b7d20591238a,bankroll_network,bsc,f414b4af93cbd930c434c3e038ecab8f7d161417fe3bfd284ca7fedd7a36df41,cases/ca2-98b03a49b7d20591238a.json,0af02e67a9bc2d2659c53120a8e13cb3f0ef702cfc2f6c219ce75eca02ef62e3,true,HISTORICAL_SNAPSHOT_VERIFIED,21541353d8733efd21480860a5f80881e3984e5ff437281f4c4359a4d1204cda,21541353d8733efd21480860a5f80881e3984e5ff437281f4c4359a4d1204cda,alchemy,infura,true,true,cases/ca2-98b03a49b7d20591238a.json,9ffd24e8d12cecfacd3804c899da8600e444bbc04097e137a36450d3df64983d
ca2-76efd7743f4d9234ff8d,bankroll_stack,bsc,d02c6a786722605bbe65bcfce884fb1d10628a5edf59e509f31b74c16bc674dd,cases/ca2-76efd7743f4d9234ff8d.json,844d8eef8e013c416f66782417336f191a4e73169ff9bd5bb7ff531e4d4a39e1,true,HISTORICAL_SNAPSHOT_VERIFIED,21541353d8733efd21480860a5f80881e3984e5ff437281f4c4359a4d1204cda,21541353d8733efd21480860a5f80881e3984e5ff437281f4c4359a4d1204cda,alchemy,infura,true,true,cases/ca2-76efd7743f4d9234ff8d.json,7cbdd000e3e4a8262faafc28142541fd0d61eb6c3c9fa4ed4414942646e98dc1
ca2-47d01daca3ef9c1ed2f1,bao,ethereum,09d2ab75248eec71035e2cafe2ee1833b816c71014404bc37acbf28dd9bbae32,cases/ca2-47d01daca3ef9c1ed2f1.json,6bfed71f9988eb8b7f56dabc0cf597cdd1c337e0f5bbbff2c7fb9b6ffd113f40,true,HISTORICAL_SNAPSHOT_VERIFIED,0c52bb3cdea21670da3ee3a2b9906aad45074ba6a3c038e85f78dd77c5613d5b,0c52bb3cdea21670da3ee3a2b9906aad45074ba6a3c038e85f78dd77c5613d5b,alchemy,infura,true,true,cases/ca2-47d01daca3ef9c1ed2f1.json,15cbe8f4e1d3f38a658237e61bb5aa0e3c4f6836e61cf421139eda3843dd568d
ca2-4f5a0a76d69326e4c2cd,barleyfinance,ethereum,e1d954249137ad6a8562e37310fd7006c33e0f0cd693265821bf1affcb8ad1df,cases/ca2-4f5a0a76d69326e4c2cd.json,77c492316e272c3b6c4912173e564cdf70d8c7211a9e704aa11d2856637c116c,true,HISTORICAL_SNAPSHOT_VERIFIED,9a2812238d4d7cc32fa57b9b9f2da59247b5d04a8c0d200bbf2abf5c3840d786,9a2812238d4d7cc32fa57b9b9f2da59247b5d04a8c0d200bbf2abf5c3840d786,alchemy,infura,true,true,cases/ca2-4f5a0a76d69326e4c2cd.json,a5859fe6c129e996576b529b8476783e8762850f2aacb096636973033a02f2a5
ca2-3ec8cb61677cb453af73,bayc_apecoin,ethereum,1eaf7dc8d8d87cff49374fb13c4ce75efd7755d101218c2224f5937a59970726,cases/ca2-3ec8cb61677cb453af73.json,a06fa8fef87b99ccae1d5626b6563dae1920f1b54d364e91c08334980508f7ca,false,,,,,,false,false,,
ca2-7063be755a02e6e0df10,bbox,bsc,a37343cee79a42c3f288853b481777e611b318d4d84a99b8aa409918bc0599ec,cases/ca2-7063be755a02e6e0df10.json,daf8063912cd5bcccc51297b90799e416ebc30ed71f8d22021ecf1e1df90d69e,true,HISTORICAL_SNAPSHOT_VERIFIED,5200f6610dfc17906dcad36c03aa6b4246fcacc45870d8da1f1b404399afde65,5200f6610dfc17906dcad36c03aa6b4246fcacc45870d8da1f1b404399afde65,alchemy,infura,true,true,cases/ca2-7063be755a02e6e0df10.json,443d9acefe83559c3a5872da1f269e1291e606c71865f3021b5885289bf82cb4
