case_name,chain,chain_id,positive_prediction_cutoff_time,minimum_additional_distinct_slots,reserve_target,control_address,control_identity,control_deployment_time,deployment_distance_seconds,creation_tx_hash,deployment_block,creation_type,trace_proof,source_object_key,source_object_sha256,source_record_sha256,edge_rank_sha256,reserve_assignment_sha256,queue_status,rpc_authorized,selection_authorized,stage_promotion_authorized,recovery3_mutation_authorized,effective_status,source_index,source_run_binding_sha256,source_event_sha256,result_sha256,result_file_sha256,result_path,rejection_reason
badguysbyrpf,ethereum,1,2022-09-01T18:27:44Z,10,100,0xac6521176b9e36e4f56baa43e78c7d6b8d3fed16,1:0xac6521176b9e36e4f56baa43e78c7d6b8d3fed16,UNKNOWN_REQUIRES_RPC,-1,0xa2bffffcb9064c0b03df2b9b5cfc430117a4831fc8dc1a4a50207ecf54ddd450,15336332,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_21000000_22000000.parquet,6951c22b6f2732efb0772f657e597c5cdd89f8d4c3b5d2d0c7e8d53bc240b602,cdacf387010ca68cec64e3e10c416e85c3f3c614eec80c641a2b4901f935ad75,00103fdd877b2f317c938f5baa7e8edff667f6b70a86271417052b0f94fb25fb,3b75342f736c175f1de170c3eed100bc5745409430c3986f6a81264635e4bc49,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,4b33e3c13ab061bf70e41418dc6c3460a74b21ce1db4cfd18410fe2f9996e0b6,6c5eeec461b984eee0e1531eb8e7cc47bbae4f1b7f2265dbe49e68a6024c5ac6,9931e458fe327e03daf979e09c5e9ca0ce912186a62a217b3aad0d52c1053851,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/3b75342f736c175f1de170c3eed100bc5745409430c3986f6a81264635e4bc49.json,
compoundtusd,ethereum,1,2020-10-08T11:45:32Z,10,100,0x7a1c101233387974e389c5d2975123256cda6c1b,1:0x7a1c101233387974e389c5d2975123256cda6c1b,UNKNOWN_REQUIRES_RPC,-1,0xf2d8f77ad435fa3303edddd2d9886a3485990c9f9396f2fb82001ebc2feef077,10899226,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_21000000_22000000.parquet,6951c22b6f2732efb0772f657e597c5cdd89f8d4c3b5d2d0c7e8d53bc240b602,a81a527c4cace4b15986a2d02b0967c3dfc0b1e9365f016bf3680ac6e950a0ff,000b6994238da4a581d1c139781afa92e5e2c10206b1c04d531b64b4e5abc9aa,3b95f5abd77ab64a8d1502fe0399377c6c0ae633911d65159cf02e281900aa00,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,b8d29e8415e84ba0ba51bc87ec3c884e2ef041b4f38781efeba231ecd07a4191,c69ddeebdf6c259f1a75b80df3d34b7cd6c0733f44748b6c3512ead36d999967,3a875b21368753fbc23b943a7317d39b016b8cca67c48efe83208786584995ec,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/3b95f5abd77ab64a8d1502fe0399377c6c0ae633911d65159cf02e281900aa00.json,
grizzifi,bsc,56,2025-08-13T06:24:07Z,10,100,0xfb5204993ca6eca88cc27ac955f3925f53fa39e5,56:0xfb5204993ca6eca88cc27ac955f3925f53fa39e5,UNKNOWN_REQUIRES_RPC,-1,0x5fca0836ac8d6823c24bd441d87c438aaf15043b9121b96bbcd802ad59f09934,55424464,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_8000000_9000000.parquet,94ac8d2ef299bb1111e11f16f5f7b54c5cd85380c16439a5cdc89a5aaf2901b3,d4ecd2b8a303c14fe1e7f301e5c501f6895992c66dea384624561cd70916cc76,000aa8e0cd3f8a19bbe62a6d47f2c31fa20ff19b9c8c81558bbddafb0a7efc05,3ba2aaf79ee8b05c23274a956e77e0d05ab18fdf161fecbf7305909f09f7837d,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,6de7cc6369a84cd4a2465b083d05500b358f0471780087cb7443b917756aef20,8d83ced8e596fa83f074568aacd190fcdae27d63f756c6aca4e1bf9c19cb2767,22c87a5729f7536a1455ee76b710dc1f4e95aa8dc261b30fd739281bebf3b72d,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/3ba2aaf79ee8b05c23274a956e77e0d05ab18fdf161fecbf7305909f09f7837d.json,
lw,bsc,56,2023-05-04T05:20:17Z,7,70,0xc44cbbe2b9b7b860589b7691b2028dada67f824d,56:0xc44cbbe2b9b7b860589b7691b2028dada67f824d,UNKNOWN_REQUIRES_RPC,-1,0x70c0c4ebc1b38b04c17fd466ac3c5ec17c24940fd03ff745fb92d02c3dc0af76,27191568,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,53d3f88ae356aeb674bb33510fa4510b98080145a5f0be998701dcc4707337a3,000a8e4543bc34f59d2adeca7b41ccb98056c8736ee3957f9fc50b22fd27e571,3bd03265252db671af8a0494d445e913128aebd19ac1b9699e610298200bfaa6,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,59052cbc60bb7d771393f583cbfdd34fb893462ffcb555848e8f02762ca3a841,b8d537741279a12a95bff84124d6401cda93b9c71b9bfbbc45ba452ac81d618b,d8d43cc751f2f072d21536709ec6f4c45587a67399705ca8a2cb19a6213970d7,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/3bd03265252db671af8a0494d445e913128aebd19ac1b9699e610298200bfaa6.json,
ipc,bsc,56,2025-01-01T05:17:05Z,10,100,0xd5f771d89637e1fba53ca70fffa197c1e967c3d4,56:0xd5f771d89637e1fba53ca70fffa197c1e967c3d4,UNKNOWN_REQUIRES_RPC,-1,0xed8673b38e3dc66ae6a412f3eebf3c98cbd539d61fd04159f39b3b8c43958ce1,45352187,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_31000000_32000000.parquet,1096c453513646713a3b6185edd15651bf3a9599e2e334ecd82bcf3c939ca722,473084ded5d5ec2b0de19c99186e87c7d73b9818ca4d5333fd1767720093b914,001c39ad9fc33d461162449e2968f5218194f1544e3ba5b4adaaa197557e479c,3bde1a9ad3125ae9a6e0f174ee7684e1212b0e32e519cd0b219d77d9614be110,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,7,b717e62cb596f7db03f44f30b10ea1076b2a85d9ee939173e4bf96c3d563511b,be26441e30bc97946b0fa3f3fdfb8ad79fad66cf79e05144514a240324f08b1a,ac3219166dd645f55a3d45723c7012afc5476d97dc7c1a4b50bf6a064e7c6ce4,6b1da0ee16fc9be52334c00065a661f3ebcbf6d68e6619357e8fd6a2a4c2b373,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-unattempted-acquisition-v1-bsc/candidates/3bde1a9ad3125ae9a6e0f174ee7684e1212b0e32e519cd0b219d77d9614be110.json,
conic02,ethereum,1,2023-06-09T20:40:59Z,10,100,0x5ac59f6482a741605bce7cc84c487fe0accfbe53,1:0x5ac59f6482a741605bce7cc84c487fe0accfbe53,UNKNOWN_REQUIRES_RPC,-1,0x8ac1bb75bb621af1ea634f289829da5a1066e846f4d55ced458a5900d0b565cf,17293298,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_20000000_21000000.parquet,5408f43ed5a3cd3b27216a3df0904e4053ec650ebb80c9c1c2ede9026839c3b5,43d28b51044fd5dd1d3282548a9060e32ebbfec15a7823cc7c27eb705e4a2864,000d0c1e69cb2c3052c0f6b19be17fbc7109afc0bb9641721ea4e85d663f9c86,3bee85bbf41639d2a20cf52b0cfadb4eda5677a828c6271e7ebf22393955760e,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,5969bdcdae77cef87f95b2f2c2a2cc7c5db1ed3cc3d970691223903ec48b7307,f9ff3a2d744b510670f3d9741be0c81e1e6684382aca72392142432a4b3a5e78,45641b31d3e7103edb24ecff6bb8aabf8a0d5776a9578131de5ee2366dbb31b4,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/3bee85bbf41639d2a20cf52b0cfadb4eda5677a828c6271e7ebf22393955760e.json,
MicDao,bsc,56,2023-10-08T02:28:34Z,7,70,0x09d886072eacb6f79dbc2a2c0714cdca5ed4351f,56:0x09d886072eacb6f79dbc2a2c0714cdca5ed4351f,UNKNOWN_REQUIRES_RPC,-1,0xb73cbf39a0bc2d246b0b91a05120afdd5088adc7bd8b3740a0f5eff98db9caea,31649436,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,524de80a7ad86d5cdd6431765f9f42cd9b2b572a978ba97b9fe935a5e5751549,00396cf3a0bfece48c6dbe6fdc57ee9e51d87f5f5a1ace8ab4e70f24ba32e3b9,3c0cfefbeaa20b1b446641b1e62c0e06ea9492250c44203e57f862c613906ee2,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,7,b717e62cb596f7db03f44f30b10ea1076b2a85d9ee939173e4bf96c3d563511b,17ae1d01512830ec9c8cbf9a70ff8a39ca0319310653de2c65aca0ad883b1cc9,0b1844e7ef88cc87c79cc2740d9ee0472b4ce7584e6f070b575404a2cce4af5b,fdedee7916718417264bd845c9fbb62b7a74dc800dbc45b4fc42f80bbbc43e04,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-unattempted-acquisition-v1-bsc/candidates/3c0cfefbeaa20b1b446641b1e62c0e06ea9492250c44203e57f862c613906ee2.json,
res,bsc,56,2022-07-21T13:06:04Z,10,100,0x1aa5bcbb40b594d974a809768d3ab0557eafe2b4,56:0x1aa5bcbb40b594d974a809768d3ab0557eafe2b4,UNKNOWN_REQUIRES_RPC,-1,0xea57f32c81cb3b73c525fd454515eb6c8122759fe2db8ea0540c2dced5b4b80c,19317569,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,1f1d931a84956d4e0539ef1bc72605134055fec509b1a1219382b79be4545348,0005e934ccabd3e95e61f99f2653aa10f28bd260d31383ce12f8205d48f1cdbb,3c16932857cb587a80235bbd8f2aa62ec3ff37b8dd45b7490d5589a98b1703d8,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,0a7aec836755e50bdd8cf123a2dbfffaba1c701cf2f70feae61860c6a2ae3542,4555e6e99cb9b005f5da984fcfbf5859ea62bfadc21530c89ff1f9a12b4d18b1,40c8f66ab30066fa44a1c4b84b919ee34fc598ffa0240167477b8590c2c5d15f,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/3c16932857cb587a80235bbd8f2aa62ec3ff37b8dd45b7490d5589a98b1703d8.json,
w_key_dao,bsc,56,2024-11-08T11:47:51Z,10,100,0xf11a02406d098d77c4b9445467ce42776e8b2b11,56:0xf11a02406d098d77c4b9445467ce42776e8b2b11,UNKNOWN_REQUIRES_RPC,-1,0xa4eb22272f2d239ef79d1effc3b63cad1286ae90673a3802c7da64dcabf27f83,43498880,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_31000000_32000000.parquet,1096c453513646713a3b6185edd15651bf3a9599e2e334ecd82bcf3c939ca722,7647508e7190fc9a6f5430860e8072203926c8e1f2a9d97b7c3b19127241c9db,001a440d28e20dfd751a381baa1532508753faaab48bc25326d0286ac41ca3b9,3c178e77d07cc860bf988914164960bd89c3cd13c68032429fb0cf03eaa9c5fd,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,a3bc640a27d2983b23f8117f4ec3b5bad03fd589c636c767e2470c61cd2116db,91340682fbc7debb4bdbc5ad60ad3d2bf4d0b25975fa600e5d93639241774b00,25bc75e32a1fcce63af64ac48ace8d40463d23ea1cab929562810012bfd82a17,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/3c178e77d07cc860bf988914164960bd89c3cd13c68032429fb0cf03eaa9c5fd.json,
neverfall,bsc,56,2023-03-18T03:41:41Z,10,100,0xb60bdf2545d614aab65dfeb546723cc0fe0ede72,56:0xb60bdf2545d614aab65dfeb546723cc0fe0ede72,UNKNOWN_REQUIRES_RPC,-1,0x37a6a29c4df7fc74c212b105eac119c824c954c173f22045b3f16c0bf27c7b92,26365524,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_7000000_8000000.parquet,54cb1c23725d5765da58c76ee4eb73bb326370e440cb6baab9e8463544906967,fbc4fecf09c857b09be4bf240a4f7099db3ea1c3f153d6a7007958b2a4cc82d4,001b943b03f34583ed8973e03b1e8cb9a1dc631b70b39d1526d638654c69a4da,3c24a119e932e147db75c8199123d7955ce8cb273ec9502e967f2bba888c96c9,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,eaccc21cea1f1710575a4270fc44ccac81750482c88e18c5473468b422d94e40,5102d538e896b1a8dcd7667c515a6d330ffc5d5381b16a7ec6d5e503d171a565,365e739980fb6140485bd823c6f6921a302d0485166f0f741f451890b956fe00,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/3c24a119e932e147db75c8199123d7955ce8cb273ec9502e967f2bba888c96c9.json,
xwin,bsc,56,2021-02-16T12:22:25Z,10,100,0x7663ded1a3c56b4157758319ce54220e0967667d,56:0x7663ded1a3c56b4157758319ce54220e0967667d,UNKNOWN_REQUIRES_RPC,-1,0x90afe8079fb352a305eb0b214647c238e93dc76de8950b1492641443e592d232,4636098,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_1000000_2000000.parquet,7529540c96f11e4fc0d376fd36b2953644bebebe317a864615e2d14403a341fe,2d2169dd1998afb6ce8d595b080a3663110a80029d1f16006cb6bb75ecf86e52,006ac2788d7adef16202cfddcff6bcbff2b737b8dec816b5b192fe6e7fe84007,3c51c4e1c622a6b912dfe3a29d9753077d1cf68e5cf720ee47d92905a89e45d5,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,5d9d25525bfc6a0d15fe9322fb198928a6ff761986e4691899fc44f4e6c02e39,62d85965f0afc087c3f9703a9f7aa0903ab34da8f10194efad49ca3e9ef038f4,3def7d4ac4558e620a8e0ae6649b120417b9e0e27a93a3582fb5a1bed19fb6f2,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/3c51c4e1c622a6b912dfe3a29d9753077d1cf68e5cf720ee47d92905a89e45d5.json,
dyna,bsc,56,2023-02-02T12:23:49Z,10,100,0xc907e3ef5b68d10773e4d24fb38142bf8002bbd3,56:0xc907e3ef5b68d10773e4d24fb38142bf8002bbd3,UNKNOWN_REQUIRES_RPC,-1,0xefbf0a3c0576bdd680ceb823dcf6a1b7692da81f8c74f6c38fa483b002acc8bd,25232566,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,45a884fbfb42cbff92a0869d7a4d63351bad4c5f090667802a8757d5f99f3e88,000fe9490fece4567a0ab9b87eba616a68e9bacb3643a5e38fe3da599a8a4038,3c69b63fe4ddee3367d42fc3cefba6ea96c6ecf7e6c628f024cb9ab878e95d83,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,682a80bca7abe5b26b39c6c15adbd6319bc9fbb8fe5c262b714921b6e66f20a3,096310c531671ce62b8fb3c5fb60032f12633d1ca9f4bc01adf4a279b523544b,51dc57266de6b358f7275ce4e951f7136f0c2bfe9d2893a21c35273b79fa0695,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/3c69b63fe4ddee3367d42fc3cefba6ea96c6ecf7e6c628f024cb9ab878e95d83.json,
vista,bsc,56,2023-07-20T08:36:40Z,8,80,0x566662940523467585de0874e15656207a825f5e,56:0x566662940523467585de0874e15656207a825f5e,UNKNOWN_REQUIRES_RPC,-1,0xc6560a26f3b561f58e923a327b92e955b45a525704774e8207d7f2e313231b81,29730526,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,686a458cbfd7e5dd9cdc13ad3261187970bf0b1c729959d528abcaa3fe956410,001a1f227388929275c4a283106cb933075419b8b9221e0e81a8135e5e420ca6,3c9059ae27188a44fe8a6b97b7e58d8f3c216e3ca183c14f493c51dd84e04e8b,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,7,b717e62cb596f7db03f44f30b10ea1076b2a85d9ee939173e4bf96c3d563511b,290e6348853573ec56e92e9097db03c82f9b7a0457f97f3ba9b58c3e9095a559,a3f33c1cc6d3ceebfd7149f7c4b1ea3cfe256376729ed864f9041d393e64f3bd,8e0177add8f98b4ef7cb2cdad7598c830239983864ad8322186bc75e78dd4a64,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-unattempted-acquisition-v1-bsc/candidates/3c9059ae27188a44fe8a6b97b7e58d8f3c216e3ca183c14f493c51dd84e04e8b.json,
olympusdao,ethereum,1,2022-09-17T14:20:11Z,10,100,0x136ab0f27ca3a9b0196a9bcb2b3bf045e2186ffc,1:0x136ab0f27ca3a9b0196a9bcb2b3bf045e2186ffc,UNKNOWN_REQUIRES_RPC,-1,0xfff2b82ba74b9b5f179c069c8325771e103a114a4a2555ca4aeec0c89a94a62b,15476989,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_12000000_13000000.parquet,f15d5aeb7e3fcb63cca93eb03fa583594412966874735914078f617ae9c9b2ea,ead64b9c8cfb1698ecd93379b8ad84d6374b68aecbcffa334945d9d198724bd6,00099b2a1bcc654f6075a32637392e85df47fa83e7edb160d86bf5db472b3bca,3cc93afb79c2a771cd22518538c804a00de80e962363fe1ff1f2d7513e8125c9,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,a425bb30e259f25f4feed3b82057f1efaa83be96401472abf0935e7c8c5ba1e0,38cc3a1ccdc1e385f950b613489075b64ed479c08f0ff206cb17967a023ba328,034e33497f8becda860904bbbc241301e0a3d4dc7e088ed8018f3f13b8205612,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/3cc93afb79c2a771cd22518538c804a00de80e962363fe1ff1f2d7513e8125c9.json,
inuko,bsc,56,2022-10-04T07:15:49Z,10,100,0x865813c72b81619fee57118436a8f9367e565454,56:0x865813c72b81619fee57118436a8f9367e565454,UNKNOWN_REQUIRES_RPC,-1,0xc047bc4d6d5ef9aa2aaa1431c1460b0462808752ad65349277324c24ab1fe462,21179735,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,2b18975c02756f2e271c611224da682370cfb58df5a64bfb7adb8895c84549c4,0010fe3ffc1e52a922455ab1a491a918b096414e733a547215edb49f373550cb,3cceb4657835cd6d74ad32c67c7dd0bdb03501cebb64860113dce62d2ef80897,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,f006e4be0239062911840bba1d7b0814ee4f3e6ec0e4ea7e23085b392cad8fcf,2dee0c3a0bdd4b7c2d74493d1ff0b82188cfdb8e04eedf3162ede6640851a626,920a390dfdf50d5ab1c07e787716db38525672bcb6e49ef535361a998c2a6d0f,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/3cceb4657835cd6d74ad32c67c7dd0bdb03501cebb64860113dce62d2ef80897.json,
nmbplatform,bsc,56,2022-11-15T09:39:03Z,10,100,0x35974fbd0a445abfb15382d12cb2f0d72f2c7dce,56:0x35974fbd0a445abfb15382d12cb2f0d72f2c7dce,UNKNOWN_REQUIRES_RPC,-1,0xfbd7b01dc7b61727802a98910f6c4c85282794831dda0b0d1a72b35d8f2727f6,22691861,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,c353760fca9a0b5ba6e57be9f9f620d083822f9619984b51fdaefe1baa22f1e0,000a9283c2768794272b52a0fcf1f587d4e185e7dd4ec29855bc63c7f5b8063a,3ce3390148bf840c30c082ad6e3b6f04c385491a3108d9e648471429e50ec145,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,140d6a5d836aecf10a3d14c868db413f04cd6f9b0038a833c92ba418067fd854,5ca8d85afd4dc53aebdc7ff7f5e8ab53c603691eac928cfc03b9c84fc7d43463,323a2cfcbf8d657167def94de6de8320fd9ba159bd30560395b6b789e3da745a,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/3ce3390148bf840c30c082ad6e3b6f04c385491a3108d9e648471429e50ec145.json,
NGP,bsc,56,2025-09-09T01:47:01Z,4,40,0x19822de20a3e19000b1bf7378e411c6453748ec9,56:0x19822de20a3e19000b1bf7378e411c6453748ec9,UNKNOWN_REQUIRES_RPC,-1,0x6a24acf403c6908056b4d70a18da2ec98e0602fed0963a276ddf4f5be7a4e4ac,58601524,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,b27f3e066a346e657480be11970ce4ac75e810176c02e4734fe439b5e6990512,001ca48044bff608b51f343c3d48fe667e9a4d67b9c2eb74a33c5e4e21326d48,3cef37a8258fcd9907dd6fe947edfc64a28efe58280d42fba109c3b02d3979fb,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,73fd4e59f70f9ad08b43f67e9c746de3a2c6161cd432d11b468f84f01b5a63cc,877af57d34bb5cd7159595a841fe44b448a1871ed3429e62d2299e1cf22bcf2e,1850082f80661fcfbf51c2280a74b16f34ede34b2ea2dd008f369f6bb8535c39,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/3cef37a8258fcd9907dd6fe947edfc64a28efe58280d42fba109c3b02d3979fb.json,
ethfin,bsc,56,2021-10-28T06:21:03Z,3,30,0x7726f4b018ed32887f35274214d4721170c50871,56:0x7726f4b018ed32887f35274214d4721170c50871,UNKNOWN_REQUIRES_RPC,-1,0xc78a809e6319a2b161d616e8fc8c8ffec07dd1444d733bbec0be517a315100c6,11605768,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,924bac159408929e39cb36246a58a1ba010d42485a5af27ff02ac4a11f81d38a,00115c4322e7824f75255096bba9e3d09961b923e5ccd0d5012141f500974ea5,3cf19c99de7d02857399b35a9a9c0c952eec7a15600ba63e2c4557745af4af66,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,cec4ccf764ac74b507eb1db0b6f81685e3d19e0f703f0560ef5a84410d4eb85d,ca415bd98b62cf1c19f628c9cd97f69e38b36cd2c7d77f7ab74abcfbbeb49ac3,426f00506ae21d4c126fd8dfa694c7a0a924e163a60a44fb148b2d839256b02e,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/3cf19c99de7d02857399b35a9a9c0c952eec7a15600ba63e2c4557745af4af66.json,
