case_name,chain,chain_id,positive_prediction_cutoff_time,minimum_additional_distinct_slots,reserve_target,control_address,control_identity,control_deployment_time,deployment_distance_seconds,creation_tx_hash,deployment_block,creation_type,trace_proof,source_object_key,source_object_sha256,source_record_sha256,edge_rank_sha256,reserve_assignment_sha256,queue_status,rpc_authorized,selection_authorized,stage_promotion_authorized,recovery3_mutation_authorized
pltd,bsc,56,2022-09-18T07:34:03Z,10,100,0x5e075d1477552e4d4a59568bf38d857c10c1b21e,56:0x5e075d1477552e4d4a59568bf38d857c10c1b21e,UNKNOWN_REQUIRES_RPC,-1,0xb420726ac1ef4bfc1db23ca9006728f05522906f3c0e864062be06b6fc45059c,20742153,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,d55f2a1b5cf4983b21e649658e5d411bc7986aaff11dcfe39d9b093656cdded1,00197fa434631057c1fadbb473379d4aed46708acd4a70798208c8acf91c9c95,a4801aef25073d547523f95f2be5aa4342e77a2e27a95c82e9b74e6b012310ef,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
poolz,bsc,56,2021-07-30T11:05:08Z,4,40,0xa04ddaf21d31d22d5fabe7e771519677a16ad26b,56:0xa04ddaf21d31d22d5fabe7e771519677a16ad26b,UNKNOWN_REQUIRES_RPC,-1,0xde007bdb456c1bbe42d53151696b62808607c6d556ff94d375440e902bb20d8c,8911429,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_31000000_32000000.parquet,1096c453513646713a3b6185edd15651bf3a9599e2e334ecd82bcf3c939ca722,7fda201291871638c7c2c212f3a106e11f34ef598e28fe26500db78618aea118,0010f74ae8e616f66926ef6aa2938aedc24a99661b873fdb6e6f41c78de8d54d,4a648b256437826ff39a6e051aa5316f406ff13fc38a4e927b98ea03007a8adc,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
pseudoeth,ethereum,1,2023-06-11T00:15:35Z,10,100,0x99eca12e217c8d587cb712a9d977eed57b0bdc28,1:0x99eca12e217c8d587cb712a9d977eed57b0bdc28,UNKNOWN_REQUIRES_RPC,-1,0x3fdec86d97d8e1912cedc0cd9e99dcb9c6cb1b048943c9aa80f912df41d9ac9b,17374305,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,6a9fd0738f0c92ac3fee94254d6850562665b7fa389162c6767cfa0a78d4fdec,000ce07db16dac2dfe7eb7010ef157d52cd0806380af16ae697ea58e74697882,5ea74e9ab2f7b8ad3757f5496f5056f907cd0be50489f7d839c8a9402a1ffa80,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
qtn,ethereum,1,2021-07-27T02:30:03Z,10,100,0x535c3fd6ad60ac167006555b8a6f4bfcd78056f2,1:0x535c3fd6ad60ac167006555b8a6f4bfcd78056f2,UNKNOWN_REQUIRES_RPC,-1,0x3aeee855788545eadbc8904b04b2b94e45973826c9d6653dac50b2160e8c73a4,12766648,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,8f23ca2e8e0a724c7dc68dee8a3ce47a56909290a5af914cd06929fd7ca33651,000a292f91c9d860ab1650416e210e1765e539ad98446801785998903453431f,aa320fe099490e93209f92947882366d31b37b80e7795bf09989e1330867c164,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
quantumwn,ethereum,1,2023-08-12T22:05:23Z,10,100,0xaf7bfbc6c5535836ab6ad123409e97af0f9f119a,1:0xaf7bfbc6c5535836ab6ad123409e97af0f9f119a,UNKNOWN_REQUIRES_RPC,-1,0x93d478130cd8bd0768a1ad92055f325f9bf281af7eddf6b37ed1190cc2e9f7bf,17798661,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_0_1000000.parquet,d5e23a08a88dabb08e4eb326b1c042e55165b1fd682650ab9ed73f136e287d31,3afb4aa31e216a2cc0da6569bc46f0fb28377f84e698e3671659d452c03c70c0,000c81791e55b51f982a2b907d06f78cbda7dcc7a0359e4d9e984171cf026b7c,e7fdc57f22ac595fddf425a73abdb522727aa273fea3a821b67bc7d95f67819c,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
qubit,ethereum,1,2021-11-30T09:02:57Z,10,100,0x75baf042857fb3a0934c9eeaacebbbbb3d2832b1,1:0x75baf042857fb3a0934c9eeaacebbbbb3d2832b1,UNKNOWN_REQUIRES_RPC,-1,0x9c44c6135a6b1ea53041b861734f670c09c4396c861d184bcf081065d8d3c19e,13634171,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_14000000_15000000.parquet,6176cf26c5e071de572e4fa584e8e6126dbdb3267e5f347910a581b7d8a944c6,8701518886aee6c5e2ed7bb4ab5922cff8bb580ca9323106f892ecb4daa2626e,00069df72c47c90709e11ae1bcf1d1ba30cef38e1c3fb05a32e0693d0c840b87,8df192824fac1b327f98013c13c10db8a66b6f1be9ed6adcfafc6ab9eb287764,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
raft,ethereum,1,2023-09-14T12:58:59Z,10,100,0xf619685c4a11c1c47d92b953b68fcbcde689dbf6,1:0xf619685c4a11c1c47d92b953b68fcbcde689dbf6,UNKNOWN_REQUIRES_RPC,-1,0x4634a8adf72377a5d953bd333bba1022390b4f52b02ca2f4309cb6877bd0e659,18084299,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_19000000_20000000.parquet,204b7f381daf9d8017d4efd97183633a94c1c646efa22b219290c725f63c79d8,9742c8c9960d708466c907c7e14d94085119bd8ffb90af06dd37061eb90245a0,000ab14e431e7a8a25f843729e00e6934db97b981268eb68c2f05e1ae397f46e,8af4ce9bf29326f894c09e88feabbd4e3b102468f2be879a766710075baca3a8,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
rant_token,bsc,56,2025-07-04T11:47:40Z,10,100,0x056c8f0ae47b5484254b53182e7d5d3dffd9de5c,56:0x056c8f0ae47b5484254b53182e7d5d3dffd9de5c,UNKNOWN_REQUIRES_RPC,-1,0xb5e3055bc2d38c113e58b5071608f6b5248eef7c8d9bf722815591e53180c8a2,51271165,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_9000000_10000000.parquet,6777e0b50be1d60a845e1be0313473c99fb8675967b51e4530577f82391cd3cf,126ece2e14d6fcf9f0516f1306f71af64256d8efa2dd1edeaa75f0f200e4601f,001b6b461dc0d6a211d9e71abc286356d0153d056de60c4c3a813802d5fa72d9,299e05a9028dce34f38653c72c7f47866b74074868866445c3dae6bb5f9f737e,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
rari,ethereum,1,2021-11-24T22:31:41Z,10,100,0x81d9577d7b323f527c4cc94ab9f2ca0aca6a1346,1:0x81d9577d7b323f527c4cc94ab9f2ca0aca6a1346,UNKNOWN_REQUIRES_RPC,-1,0xeaeab007736b45e03484e7e9aadef75904209b65e5af74ac45a3a93d33911aae,13597984,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_21000000_22000000.parquet,6951c22b6f2732efb0772f657e597c5cdd89f8d4c3b5d2d0c7e8d53bc240b602,5801bed0b4c1c97fb15c72a0d99b6d7ea6df1209134332c7279d5ee16fe24c56,00062abad8f761c14131493e08760f90ef121b87101546aa58443068e438eebe,a05d2129922dea27d4cbd30fa8935c1eae0e487585e25dd13d5958602f86ef67,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
rbalancer,ethereum,1,2023-09-25T06:20:23Z,10,100,0x3ee6de1da9ac9bf4f00da9b32d6a22b7cf6af599,1:0x3ee6de1da9ac9bf4f00da9b32d6a22b7cf6af599,UNKNOWN_REQUIRES_RPC,-1,0xa35b574d134cd48dbc58913c4fd4f8c1b79dc1aa8f9b1932a9c16cc418e0f386,18187437,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_1000000_2000000.parquet,7529540c96f11e4fc0d376fd36b2953644bebebe317a864615e2d14403a341fe,7d4c7cd7991bc30a200f167722eb095f7b6eeb6e3f9aaafe03fae778c572cca0,001012c038c7d1160979c7420bc86ba38df1f6c768dd8f18c508c74cbf82e755,28d93f7951a610146842c2100f323aecd2e21ad777c760917ed5117b72a623bd,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
res,bsc,56,2022-07-21T13:06:04Z,10,100,0xabdfde1ebd8eb99779e6abcbb2f85962158345c3,56:0xabdfde1ebd8eb99779e6abcbb2f85962158345c3,UNKNOWN_REQUIRES_RPC,-1,0xad323af8015b3c96ebf51607067a618df732ed1c7a91cdb689cbef87207582a9,18942114,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,6306c2783debcd89c590a7a9599c73af075b3553590a41c52ac9dc7f38652bae,000a784f3788d58b5d72752d515902348e8b6d1d918a2e117f129ea7ba7a88c0,69cc3e0b73cb6a9c8e20d179a559afe71530ef63a284cf31378f294a249190f2,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
res_2,bsc,56,2022-07-21T13:06:04Z,10,100,0x09d791123c557150180090440fe16c4fc4dde09f,56:0x09d791123c557150180090440fe16c4fc4dde09f,UNKNOWN_REQUIRES_RPC,-1,0x8492fcce617c477eca59cdad220cb4425ccbc881937e9c73ce022f4af01deb1d,19284576,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,ba21373be6393a7d6a17c78cb5bc1afd105dd3162107e54ef2a251eb9605c3a2,001085cd372b641350d0df4f47fe040abbdd10b002eb811e006811928b24011b,ce711be5640251a14d9b63d41488bc592ed0dfb88e5453b888544defe020f4dc,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
revertfinance,ethereum,1,2023-02-04T18:41:11Z,10,100,0xb4b8b1bf8772dc6814f9f075d50712ffae431151,1:0xb4b8b1bf8772dc6814f9f075d50712ffae431151,UNKNOWN_REQUIRES_RPC,-1,0x676f1e539575a80391fb9ee0a226fe680870a3ec2c12c0cb377bd1ce9a53c119,16434140,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,b6fcc8afdbbc74f3c7b2bc9971d2f309c88f23ebdd16319303560a9fc8121afc,0013c846dd7e60ac8d66d44ed0497c207bca3db44792a1aac87c7ec547baba6e,5e54f9332545a7b15ff3acb86bde473d30403a025a39c2f47ad8737d08a36139,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
revest,ethereum,1,2021-09-25T20:17:46Z,10,100,0xb9801597abf80e9b2ab311fe0887ac58577aa393,1:0xb9801597abf80e9b2ab311fe0887ac58577aa393,UNKNOWN_REQUIRES_RPC,-1,0x610bb063ee4ee6dae572d54e101e04009540d6041940d5da30c851165edcae75,13242999,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_14000000_15000000.parquet,6176cf26c5e071de572e4fa584e8e6126dbdb3267e5f347910a581b7d8a944c6,1670478abaa49b1469a73c3513fdf56391dc905d70f7ea27243411a68dfee857,0003bf9ae9c6e99eec4389b305447d5d845c778094e28c8b3bf1d1f95fa8506c,eb372cb8c1f96dc99d1f32e5bc5796daebaaf16daf3b799d3f5670c5fa295aa0,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
rfb,bsc,56,2022-12-04T15:45:55Z,10,100,0xe6d8a3b424e2a5ee9782aaf3a2bd9943da431217,56:0xe6d8a3b424e2a5ee9782aaf3a2bd9943da431217,UNKNOWN_REQUIRES_RPC,-1,0x07c04aa5b779c5cac75fb4e4207426c201c1a82d0e4c347058becb341907aa10,23508406,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_31000000_32000000.parquet,1096c453513646713a3b6185edd15651bf3a9599e2e334ecd82bcf3c939ca722,50ffd82a3108aea6b6aed5bcb679fed8e082dbfaf6825b2ef118582424abbb81,000e28b37406b5bc761ecbf2d705e0a888b852234811b68e6b489f6680fed0f8,a1e9b5883761a64c0d87696e34f258fe1382d61b7bed7cbc18120e32cff21deb,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
rl,bsc,56,2022-07-25T14:15:52Z,10,100,0x43dda277df1983a8bd73a3a175ad871e979cc0eb,56:0x43dda277df1983a8bd73a3a175ad871e979cc0eb,UNKNOWN_REQUIRES_RPC,-1,0x36a485e140862bb03b4a220977d507d2c41aa52532948aba9f91e735e4f1aa25,19416425,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,4e307b8e189f9ef7055754a851d6ddbef4c3a4c74cb3b2c12c2d2317d50dba5c,00198ecfeec948b76ddda691f392edc9c1df17fb82c5f5f3a3f91eb8c2b66f2f,1d24bc502041a055d03d0f79077feaec5694324643e038725efe13d5be15a63b,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
roefinance,ethereum,1,2022-08-11T11:50:00Z,10,100,0xedb1a5aa02e34165efd36668f2d50a1c478432c8,1:0xedb1a5aa02e34165efd36668f2d50a1c478432c8,UNKNOWN_REQUIRES_RPC,-1,0x14e249b2672bc3759a95297f118f7b80c64bef901c7b4df449ca7c1a18b1fb23,15203828,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,a09410f96f08ecf0613a379436690221c6b848539947facf918873b31c35998a,000bc6c200d7e776b8a177a16339ca46106a132d2187cc33fcefa5e06722d281,2cae7595efb81ef5fbd4adcd9ecac207130dc2457286c7ad3d29c2ebef7feb33,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
roi,bsc,56,2022-05-11T19:18:59Z,2,20,0xfb3f2a45e99d059b7579aa10cc48374b59db407c,56:0xfb3f2a45e99d059b7579aa10cc48374b59db407c,UNKNOWN_REQUIRES_RPC,-1,0xbfc0401397f7c644e18ed5c3a893b308340cb7592f09520e477f8c406025df2e,17007300,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,85c0a62791917ffc56d9470d8a1cbbffe8b13ef0b5a84823375866a88d298c49,000a180ed2b18ec50a1d4ea6e8b3a2a3b07dc8031a88487d39ada4c6fc3fdbf8,0cc86d61109b53aa7969df4a27d76ee29cda1a01f69347fb2f52eabe14ed8017,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
roulette_pot_v2,bsc,56,2023-03-17T00:46:44Z,10,100,0x40407e9d17d9e9574bfa0574d3e90e50601c40c3,56:0x40407e9d17d9e9574bfa0574d3e90e50601c40c3,UNKNOWN_REQUIRES_RPC,-1,0x7e568ec16cd144c664b38f9f4b90d4af5fa6444d75a883f86a936c650c821a89,26239292,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_31000000_32000000.parquet,1096c453513646713a3b6185edd15651bf3a9599e2e334ecd82bcf3c939ca722,a985830068b6328cf19876fcd3bd9624c67c6b67c4db1f82fad04d671e525fd8,0013d0fb9c66ac0ec99c8b5c2b023be4c01d9e5740afdfa9fdffd213c855a349,b1199a4c03972bc3fe11d28195b666c85f5232fc049a897c28be28ba2e183e0c,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
rubic,ethereum,1,2022-08-24T09:45:25Z,10,100,0x1b79c50eff8f7d5a3831c11f27e120db62231a5f,1:0x1b79c50eff8f7d5a3831c11f27e120db62231a5f,UNKNOWN_REQUIRES_RPC,-1,0xf3a91a4705d418830070bf520d787dbde3b75593ed2493f7c330285b9cc3af36,15227424,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_13000000_14000000.parquet,8885bd5034eff92607b7ffb297b079b222764c22e24fbd5bdf3f3d689c1a839b,a8306fd9eca2362f74e2e21b65186c239cabd2126abd09ff5e25cd04702acace,000cb6a692b7ecc24157e5dea8eb751c6de285e6e670432415e72c470f5e127a,17c98e21eca19fe2cef54d007256291ce3cab8aacd3b11c299af3ca6989a3e50,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
ruggedart,ethereum,1,2024-02-18T00:23:47Z,10,100,0xc85bcb370c7aaa4361622eba3d3a73a2e9f87f3b,1:0xc85bcb370c7aaa4361622eba3d3a73a2e9f87f3b,UNKNOWN_REQUIRES_RPC,-1,0x7ebd7e053fa9bd23926672bcdadf8ac8dd0bfe01de9a8292472f4fe265769489,19148135,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_2000000_3000000.parquet,6d562e88df03827bfbf01c2b88d473f0dece6ca3dcd2b0c76188bf3236dcdaae,5034155a722643d600f715e794034016a30370be86bb10cff63262925307db92,00084d68e84fae1d22065fc0ad47e6bb1090964aada65c6738d5018455808067,d9a762b47af38c80b865833c745e8a175695b8b9b59ddc1427448db0b4c92d4b,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
